Date,Value
20200611,5.00577
20200610,5.18133
20200609,5.18743
20200608,5.29995
20200605,5.23547
20200604,5.11228
20200603,5.0985
20200602,4.9987
20200529,4.89108
20200528,4.96274
20200527,4.98108
20200526,4.96486
20200525,4.89265
20200522,4.7844
20200520,4.85469
20200519,4.7879
20200518,4.733
20200515,4.60938
20200514,4.50859
20200513,4.63065
20200512,4.71316
20200511,4.68858
20200508,4.72338
20200507,4.6324
20200506,4.56968
20200505,4.64262
20200504,4.56543
20200430,4.71557
20200429,4.69129
20200428,4.58164
20200427,4.51163
20200424,4.48508
20200423,4.54362
20200422,4.47024
20200421,4.38401
20200420,4.47849
20200417,4.52074
20200416,4.39242
20200415,4.45385
20200414,4.58421
20200408,4.47785
20200407,4.52881
20200406,4.44063
20200403,4.35346
20200402,4.36117
20200401,4.37114
20200331,4.30367
20200330,4.14272
20200327,4.02482
20200326,4.17794
20200325,4.1239
20200324,4.04183
20200323,3.80861
20200320,4.01327
20200319,3.9745
20200318,3.79516
20200317,3.86545
20200316,3.81731
20200313,4.04201
20200312,3.90229
20200311,4.29568
20200310,4.44871
20200309,4.43472
20200306,4.89783
20200305,5.12248
20200304,5.23176
20200303,5.23782
20200302,5.08691
20200228,5.04728
20200227,5.12599
20200226,5.37733
20200225,5.41659
20200224,5.43373
20200221,5.66865
20200220,5.71303
20200219,5.66953
20200218,5.62843
20200217,5.63153
20200214,5.64242
20200213,5.63466
20200212,5.66088
20200211,5.63128
20200210,5.55346
20200207,5.62206
20200206,5.73481
20200205,5.7294
20200204,5.63432
20200203,5.62076
20200131,5.62785
20200130,5.65004
20200129,5.70979
20200128,5.70979
20200127,5.67996
20200124,5.80398
20200123,5.75808
20200122,5.84755
20200121,5.82411
20200120,5.86587
20200117,5.86066
20200116,5.79609
20200115,5.7795
20200114,5.80232
20200113,5.81409
20200110,5.80198
20200109,5.78368
20200108,5.78588
20200107,5.78323
20200106,5.79612
20200103,5.79121
20200102,5.77475
20191230,5.71929
20191227,5.72809
20191223,5.72707
20191220,5.67335
20191219,5.64258
20191218,5.61191
20191217,5.60266
20191216,5.59326
20191213,5.57651
20191212,5.53132
20191211,5.51058
20191210,5.53898
20191209,5.5677
20191206,5.56779
20191205,5.51564
20191204,5.52657
20191203,5.43375
20191202,5.48304
20191129,5.541
20191128,5.58675
20191127,5.60523
20191126,5.60186
20191125,5.62022
20191122,5.60058
20191121,5.53606
20191120,5.52522
20191119,5.55232
20191118,5.55473
20191115,5.56804
20191114,5.59551
20191113,5.60028
20191112,5.65187
20191111,5.66847
20191108,5.64991
20191107,5.66216
20191106,5.61283
20191105,5.61422
20191104,5.61632
20191101,5.58334
20191031,5.53326
20191030,5.58785
20191029,5.59167
20191028,5.61027
20191025,5.57123
20191024,5.59861
20191023,5.5112
20191022,5.55508
20191021,5.54223
20191018,5.50642
20191017,5.52147
20191016,5.49616
20191015,5.45948
20191014,5.44221
20191011,5.51898
20191010,5.46443
20191009,5.4092
20191008,5.41021
20191007,5.4794
20191004,5.38741
20191003,5.30556
20191002,5.39098
20191001,5.5155
20190930,5.51761
20190927,5.50099
20190926,5.47453
20190925,5.47627
20190924,5.55799
20190923,5.60575
20190920,5.64747
20190919,5.6204
20190918,5.62422
20190917,5.57885
20190916,5.64425
20190913,5.54699
20190912,5.49873
20190911,5.51968
20190910,5.43557
20190909,5.38836
20190906,5.38434
20190905,5.44452
20190904,5.30642
20190903,5.26324
20190902,5.31795
20190830,5.33204
20190829,5.28124
20190828,5.2116
20190827,5.21529
20190826,5.16782
20190823,5.20651
20190822,5.23389
20190821,5.23538
20190820,5.196
20190819,5.19645
20190816,5.10889
20190815,5.05727
20190814,5.09329
20190813,5.21634
20190812,5.1695
20190809,5.18539
20190808,5.20806
20190807,5.1435
20190806,5.19773
20190805,5.19374
20190802,5.3072
20190801,5.35999
