Date,Value
20190206,20.07485
20190205,20.04579
20190204,19.90528
20190201,19.85461
20190131,19.71109
20190130,19.4968
20190129,19.45223
20190128,19.47239
20190125,19.58386
20190124,19.42726
20190123,19.48098
20190122,19.60676
20190118,19.57762
20190117,19.28686
20190116,19.30795
20190115,19.06988
20190114,19.01545
20190111,19.05378
20190110,18.96534
20190109,18.99408
20190108,18.92555
20190107,18.66728
20190104,18.23444
20190103,18.34563
20190102,18.25382
20181231,18.39731
20181228,18.37757
20181227,17.9818
20181226,17.37991
20181224,17.67303
20181221,18.132
20181220,18.38133
20181219,18.77034
20181218,18.8461
20181217,19.05405
20181214,19.32091
20181213,19.5538
20181212,19.53067
20181211,19.55659
20181210,19.29065
20181207,19.71362
20181206,19.53005
20181204,20.42261
20181203,20.50249
20181130,20.13526
20181129,20.1092
20181128,19.79466
20181127,19.61065
20181126,19.48959
20181123,19.38692
20181121,19.54674
20181120,19.54329
20181119,20.12404
20181116,20.01402
20181115,19.84975
20181114,20.15654
20181113,20.11895
20181112,20.4218
20181109,20.54962
20181108,20.6607
20181107,20.4438
20181106,20.16023
20181105,20.05149
20181102,20.1715
20181101,19.98684
20181031,19.91875
20181030,19.46034
20181029,19.74979
20181026,19.66065
20181025,19.73217
20181024,20.17658
20181023,20.03235
20181022,20.4424
20181019,20.43454
20181018,20.60772
20181017,20.69964
20181016,20.35068
20181015,20.30654
20181012,20.33534
20181011,20.36126
20181010,21.09399
20181009,21.17851
20181008,21.16322
20181005,21.32568
20181004,21.42759
20181003,21.49647
20181002,21.46025
20181001,21.50018
20180928,21.40224
20180927,21.4357
20180926,21.49652
20180925,21.55329
20180924,21.53227
20180921,21.66402
20180920,21.56
20180919,21.44153
20180918,21.34593
20180917,21.4211
20180914,21.46141
20180913,21.36961
20180912,21.28509
20180911,21.18312
20180910,21.27688
20180907,21.20115
20180906,21.37316
20180905,21.41639
20180904,21.43473
20180831,21.42371
20180830,21.52337
20180829,21.44034
20180828,21.46795
20180827,21.36528
20180824,21.17865
20180823,21.14224
20180822,21.12624
20180821,21.15126
20180820,21.11634
20180817,20.97985
20180816,20.94994
20180815,20.90319
20180814,20.88175
20180813,20.9587
20180810,20.96313
20180809,21.11932
20180808,21.09523
20180807,21.06768
20180806,20.93136
20180803,20.83179
20180802,20.59654
20180801,20.72783
20180731,20.62299
20180730,20.67018
20180727,20.82036
20180726,20.79109
20180725,20.64001
20180724,20.68249
20180723,20.50406
20180720,20.56422
20180719,20.62035
20180718,20.61408
20180717,20.47333
20180716,20.5115
20180713,20.52904
20180712,20.44842
20180711,20.40346
20180710,20.44698
20180709,20.33156
20180706,20.0739
20180705,19.95483
20180703,20.04156
20180702,19.85392
20180629,19.99654
20180628,19.80798
20180627,20.0466
20180626,20.02023
20180625,20.19365
20180622,20.30464
