Date,Value
20170503,19.4702
20170502,19.55035
20170501,19.43119
20170428,19.3981
20170427,19.22925
20170426,19.2043
20170425,19.11921
20170424,19.06824
20170421,18.85541
20170420,18.78828
20170419,18.74821
20170418,18.61689
20170417,18.58521
20170413,18.60887
20170412,18.71037
20170411,18.79599
20170410,18.81081
20170407,18.78298
20170406,18.77365
20170405,18.83661
20170404,18.74554
20170403,18.81216
20170331,18.76157
20170330,18.77796
20170329,18.68955
20170328,18.57598
20170327,18.4182
20170324,18.59272
20170323,18.54194
20170322,18.44022
20170321,18.76948
20170320,18.69397
20170317,18.73841
20170316,18.78478
20170315,18.70298
20170314,18.65079
20170313,18.6865
20170310,18.67737
20170309,18.53872
20170308,18.50492
20170307,18.51249
20170306,18.50928
20170303,18.53675
20170302,18.66309
20170301,18.62033
20170228,18.5539
20170227,18.52501
20170224,18.41867
20170223,18.58349
20170222,18.55737
20170221,18.50213
20170217,18.38486
20170216,18.40435
20170215,18.28289
20170214,18.21353
20170213,18.20085
20170210,18.14013
20170209,18.08982
20170208,17.98961
20170207,18.01565
20170206,17.94762
20170203,17.92785
20170202,17.90267
20170201,17.94253
20170131,17.78497
20170130,17.93833
20170127,18.03661
20170126,18.00006
20170125,17.87342
20170124,17.70549
20170123,17.64054
20170120,17.67251
20170119,17.65844
20170118,17.60319
20170117,17.59553
20170113,17.59377
20170112,17.5127
20170111,17.51135
20170110,17.4718
20170109,17.40696
20170106,17.28543
20170105,17.138
20170104,17.06699
20170103,16.98092
20161230,17.04885
20161229,17.06089
20161228,17.25994
20161227,17.14748
20161223,17.05636
20161222,17.11139
20161221,17.1413
20161220,17.14547
20161219,17.06134
20161216,17.16817
20161215,17.08385
20161214,17.16331
20161213,17.00664
20161212,16.93556
20161209,16.95413
20161208,16.87081
20161207,16.60772
20161206,16.61622
20161205,16.51744
20161202,16.4368
20161201,16.67153
20161130,16.92952
20161129,16.85563
20161128,16.87893
20161125,16.86125
20161123,16.86154
20161122,16.9485
20161121,16.77438
20161118,16.82856
20161117,16.69526
20161116,16.5229
20161115,16.46666
20161114,16.5493
20161111,16.45125
20161110,16.85394
20161109,16.51999
20161108,16.59759
20161107,16.482
20161104,16.15152
20161103,16.41434
20161102,16.59185
20161101,16.76678
20161031,16.78852
20161028,16.80233
20161027,17.03728
20161026,16.95228
20161025,17.09105
20161024,16.99052
20161021,16.80817
20161020,16.80667
20161019,16.83205
20161018,16.90485
20161017,16.74381
20161014,16.83161
20161013,16.66414
20161012,16.81548
20161011,17.0283
20161010,17.00294
20161007,17.00661
20161006,16.94804
20161005,16.96844
20161004,16.97803
20161003,16.93937
20160930,16.92642
20160929,16.9527
20160928,16.98129
20160927,16.76268
20160926,16.83604
20160923,16.99794
20160922,17.00722
20160921,16.84018
20160920,16.77891
20160919,16.83215
20160916,16.77197
20160915,16.53916
20160914,16.44293
20160913,16.50539
20160912,16.19887
20160909,16.58561
20160908,16.75508
20160907,16.81847
20160906,16.72092
20160902,16.73573
20160901,16.64308
20160831,16.64358
20160830,16.68825
20160829,16.70533
20160826,16.66974
20160825,16.65561
20160824,16.77441
20160823,16.84789
20160822,16.72373
20160819,16.74814
20160818,16.739
20160817,16.71094
20160816,16.78041
20160815,16.79898
20160812,16.71119
20160811,16.71637
20160810,16.69716
20160809,16.67225
20160808,16.69986
20160805,16.60696
20160804,16.4596
20160803,16.42383
20160802,16.55109
20160801,16.48602
20160729,16.47059
20160728,16.36921
20160727,16.38853
20160726,16.2089
20160725,16.22082
20160722,16.1954
20160721,16.22099
20160720,16.09335
20160719,16.00785
20160718,15.96897
20160715,15.97717
20160714,15.94464
20160713,15.90085
20160712,15.85289
20160711,15.71425
20160708,15.49334
20160707,15.39204
20160706,15.16001
20160705,15.23431
20160701,15.21019
20160630,15.08123
20160629,14.90528
20160628,14.62168
20160627,14.61525
20160624,14.76245
20160623,15.26864
20160622,15.20057
20160621,15.19729
20160620,15.268
20160617,15.20322
20160616,15.11275
20160615,15.28572
20160614,15.23211
20160613,15.32472
20160610,15.46787
20160609,15.58047
20160608,15.63392
20160607,15.64167
20160606,15.59161
20160603,15.5867
20160602,15.56721
20160601,15.57023
20160531,15.5777
20160527,15.48317
20160526,15.42503
20160525,15.37391
20160524,15.09015
20160523,15.01788
20160520,14.88368
20160519,14.8635
20160518,14.82961
20160517,15.05855
20160516,14.93169
20160513,14.95527
20160512,15.10228
20160511,15.18574
20160510,15.04927
20160509,14.96389
20160506,14.80641
20160505,14.94748
20160504,14.91947
20160503,15.05405
20160502,15.07516
20160429,15.11816
20160428,15.28124
20160427,15.27472
20160426,15.49388
20160425,15.43689
20160422,15.51732
20160421,15.74875
20160420,15.72781
20160419,15.80294
20160418,15.71402
20160415,15.78204
20160414,15.81285
20160413,15.73216
20160412,15.52915
20160411,15.62561
20160408,15.67839
20160407,15.7359
20160406,15.57187
20160405,15.56601
20160404,15.7147
20160401,15.50575
20160331,15.59187
20160330,15.58917
20160329,15.24531
20160328,15.34335
20160324,15.2375
20160323,15.40167
20160322,15.28795
20160321,15.27143
20160318,15.27609
20160317,15.19594
20160316,15.10579
20160315,15.07244
20160314,15.06515
20160311,15.01269
20160310,14.89658
20160309,14.81878
20160308,14.77503
20160307,14.86768
20160304,14.98704
20160303,14.95954
20160302,14.9388
20160301,14.64062
20160229,14.59317
20160226,14.73379
20160225,14.53764
20160224,14.21896
20160223,14.52674
20160222,14.5215
20160219,14.25213
20160218,14.52221
20160217,14.25353
20160216,14.02902
20160212,13.76517
20160211,13.48223
20160210,13.76559
20160209,13.43239
20160208,13.59762
20160205,14.3089
20160204,14.3498
20160203,14.55629
20160202,14.71009
20160201,14.66767
20160129,14.41857
20160128,14.47043
20160127,14.54613
20160126,14.52118
20160125,14.65149
20160122,14.60041
20160121,14.33835
20160120,14.08841
20160119,14.49306
20160115,14.21761
20160114,14.49882
20160113,15.00633
20160112,14.91826
20160111,14.85787
20160108,14.99426
20160107,15.0543
20160106,15.27942
20160105,15.64927
20160104,15.54025
20151231,16.04084
20151230,16.24051
20151229,16.07868
20151228,15.94276
20151224,16.01374
20151223,15.94881
20151222,15.85552
20151221,15.72667
20151218,15.84887
20151217,16.18554
