Date,Value
20210126,10.08281
20210125,10.10819
20210122,9.9665
20210121,10.05327
20210120,10.02153
20210119,9.90679
20210115,10.05293
20210114,9.85137
20210113,9.90918
20210112,9.72995
20210111,9.72586
20210108,9.76093
20210107,9.58865
20210106,9.21131
20210105,9.05998
20210104,9.20891
20201231,9.23757
20201230,9.16183
20201229,9.33473
20201228,9.42256
20201224,9.41164
20201223,9.31778
20201222,9.21529
20201221,9.20935
20201218,9.26994
20201217,9.14304
20201216,9.16891
20201215,8.96586
20201214,8.96668
20201211,8.99099
20201210,8.90667
20201209,8.99917
20201208,8.85622
20201207,8.85739
20201204,8.66608
20201203,8.62104
20201202,8.60415
20201201,8.56504
20201130,8.70643
20201127,8.65733
20201125,8.69587
20201124,8.54906
20201123,8.4058
20201120,8.37348
20201119,8.32119
20201118,8.42333
20201117,8.38628
20201116,8.20842
20201113,8.04276
20201112,8.15659
20201111,8.16199
20201110,8.0178
20201109,7.77025
20201106,7.81884
20201105,7.61868
20201104,7.60897
20201103,7.42281
20201102,7.28325
20201030,7.36492
20201029,7.27914
20201028,7.49279
20201027,7.57454
20201026,7.72158
20201023,7.70842
20201022,7.56354
20201021,7.61904
20201020,7.62191
20201019,7.69074
20201016,7.69073
20201015,7.60635
20201014,7.70375
20201013,7.75665
20201012,7.72487
20201009,7.66193
20201008,7.58179
20201007,7.42893
20201006,7.43732
20201005,7.24137
20201002,7.17024
20201001,7.07401
20200930,7.0493
20200929,7.08151
20200928,6.9209
20200925,6.79017
20200924,6.79634
20200923,7.00539
20200922,6.9473
20200921,7.16388
20200918,7.2198
20200917,7.25421
20200916,7.21058
20200915,7.2144
20200914,7.02372
20200911,7.06075
20200910,7.15249
20200909,7.05755
20200908,7.18763
20200904,7.23783
20200903,7.44481
20200902,7.37339
20200901,7.29816
20200831,7.36764
20200828,7.34192
20200827,7.29203
20200826,7.34313
20200825,7.34476
20200824,7.27815
20200821,7.30142
20200820,7.32934
20200819,7.34921
20200818,7.41242
20200817,7.39151
20200814,7.36679
20200813,7.3803
20200812,7.3767
20200811,7.41444
20200810,7.34249
20200807,7.20404
20200806,7.22962
20200805,7.10723
20200804,7.02887
20200803,6.93769
20200731,6.97578
20200730,6.98762
20200729,6.86483
20200728,6.9185
20200727,6.85018
20200724,6.93854
20200723,6.93461
20200722,6.9281
20200721,6.86837
20200720,6.85931
20200717,6.83469
20200716,6.86914
20200715,6.67
20200714,6.53985
20200713,6.6595
20200710,6.53339
20200709,6.65987
20200708,6.60151
20200707,6.71098
20200706,6.69282
20200702,6.68763
20200701,6.74061
20200630,6.61839
20200629,6.44621
20200626,6.58489
20200625,6.47124
20200624,6.69189
20200623,6.68168
20200622,6.60095
20200619,6.65466
20200618,6.63378
20200617,6.76016
20200616,6.6693
20200615,6.42562
20200612,6.36483
20200611,6.78346
20200610,7.01661
20200609,7.1453
20200608,7.0336
20200605,6.80575
20200604,6.76587
20200603,6.65691
20200602,6.57458
20200601,6.5211
20200529,6.52741
20200528,6.70163
20200527,6.52485
20200526,6.34423
20200522,6.29577
20200521,6.27227
20200520,6.15912
20200519,6.18774
20200518,6.01068
20200515,5.76204
20200514,5.71157
20200513,5.93286
20200512,6.17105
20200511,6.15411
20200508,6.02642
20200507,5.89972
20200506,5.95481
20200505,5.92503
20200504,5.84297
20200501,5.95661
20200430,6.30822
20200429,6.12461
20200428,6.05874
20200427,5.79569
20200424,5.67655
20200423,5.62146
20200422,5.61277
20200421,5.56803
20200420,5.70646
20200417,5.5663
20200416,5.54035
20200415,5.71725
20200414,5.76111
20200413,5.8071
20200409,5.6806
20200408,5.3864
20200407,5.42535
20200406,5.08161
20200403,5.06257
20200402,5.01413
20200401,5.27215
20200331,5.39738
20200330,5.30212
20200327,5.43586
20200326,5.20821
20200325,5.13799
20200324,4.86701
20200323,4.7456
20200320,4.97758
20200319,4.62688
20200318,4.94452
20200317,4.88501
20200316,5.493
20200313,5.38841
20200312,5.86185
20200311,6.30136
20200310,6.2172
20200309,6.52087
20200306,6.90326
20200305,7.11218
20200304,6.99911
20200303,7.09195
20200302,6.88918
20200228,6.97657
20200227,7.19499
20200226,7.32819
20200225,7.60899
20200224,7.83047
20200221,7.92288
20200220,7.906
20200219,7.87893
20200218,7.89014
20200214,7.92353
20200213,7.8675
20200212,7.87454
20200211,7.82043
20200210,7.7212
20200207,7.80016
20200206,7.84774
20200205,7.77415
20200204,7.65674
20200203,7.52984
20200131,7.65334
20200130,7.65073
20200129,7.73432
20200128,7.69575
20200127,7.7331
20200124,7.85084
20200123,7.82493
20200122,7.88191
20200121,7.9103
20200117,7.9838
20200116,7.89336
20200115,7.8009
20200114,7.78405
20200113,7.74795
20200110,7.77042
20200109,7.79876
20200108,7.75336
20200107,7.75145
20200106,7.71685
20200103,7.74502
20200102,7.85061
20191231,7.78417
20191230,7.83812
20191227,7.8994
20191226,7.88665
20191224,7.87581
20191223,7.85737
20191220,7.84936
20191219,7.81921
20191218,7.80186
20191217,7.74758
20191216,7.72392
20191213,7.70038
20191212,7.65171
20191211,7.66703
20191210,7.63904
20191209,7.65783
20191206,7.61593
20191205,7.59071
20191204,7.55373
20191203,7.53815
20191202,7.65773
20191129,7.68235
20191127,7.65886
20191126,7.62817
20191125,7.50675
20191122,7.48786
20191121,7.50492
20191120,7.5093
20191119,7.50896
20191118,7.51246
20191115,7.50473
20191114,7.4806
20191113,7.47756
20191112,7.50457
20191111,7.48358
20191108,7.46768
20191107,7.49439
20191106,7.48766
20191105,7.49762
20191104,7.48148
20191101,7.34341
20191031,7.34065
20191030,7.3734
20191029,7.34799
20191028,7.31673
20191025,7.25611
20191024,7.28444
20191023,7.24902
20191022,7.25716
20191021,7.22211
20191018,7.21768
20191017,7.18239
20191016,7.14871
20191015,7.08082
20191014,7.08223
20191011,6.97953
20191010,6.94323
20191009,6.94686
20191008,7.02246
20191007,7.03468
20191004,6.98469
20191003,6.94404
20191002,7.01523
20191001,7.15268
20190930,7.13445
20190927,7.18646
20190926,7.26598
20190925,7.19629
20190924,7.32726
20190923,7.32255
20190920,7.33736
20190919,7.38764
20190918,7.427
20190917,7.45713
20190916,7.41372
20190913,7.42748
20190912,7.40394
20190911,7.26117
20190910,7.17286
20190909,7.10444
20190906,7.11609
20190905,7.02781
20190904,6.9459
20190903,7.04082
20190830,7.05752
20190829,6.95363
20190828,6.84058
20190827,6.94432
20190826,6.85357
20190823,7.04677
20190822,7.07011
20190821,7.00569
20190820,7.04576
20190819,6.98264
20190816,6.81484
20190815,6.84715
20190814,7.0502
20190813,6.98171
20190812,7.07928
20190809,7.17165
20190808,7.04456
20190807,7.04792
20190806,6.9899
20190805,7.19277
20190802,7.28488
20190801,7.39244
20190731,7.45543
20190730,7.37302
20190729,7.4185
20190726,7.33142
20190725,7.40979
20190724,7.29462
20190723,7.24994
20190722,7.25958
20190719,7.27658
20190718,7.24776
20190717,7.29385
20190716,7.29998
20190715,7.33579
20190712,7.27204
20190711,7.29645
20190710,7.28532
20190709,7.25173
20190708,7.32992
20190705,7.32279
20190703,7.27386
20190702,7.31542
20190701,7.34669
20190628,7.2302
20190627,7.10078
20190626,7.11409
20190625,7.14299
20190624,7.22486
20190621,7.27242
20190620,7.27245
20190619,7.21925
20190618,7.13014
20190617,7.09255
20190614,7.14153
20190613,7.07984
20190612,7.07823
20190611,7.11519
20190610,7.08308
20190607,7.02024
20190606,7.02095
20190605,7.03132
20190604,6.87632
20190603,6.83921
20190531,6.90519
20190530,6.97441
20190529,7.03609
20190528,7.09684
20190524,7.04709
20190523,7.12972
20190522,7.21883
20190521,7.16631
20190520,7.16113
20190517,7.28436
20190516,7.24546
20190515,7.22126
20190514,7.14533
20190513,7.36161
20190510,7.36192
20190509,7.38498
20190508,7.43114
20190507,7.56395
20190506,7.57252
20190503,7.44996
20190502,7.40488
20190501,7.47951
20190430,7.49579
20190429,7.45726
20190426,7.37364
20190425,7.4344
20190424,7.43277
20190423,7.32485
20190422,7.3395
20190418,7.3409
20190417,7.42817
20190416,7.4026
20190415,7.43305
20190412,7.40784
20190411,7.40298
20190410,7.30778
20190409,7.39713
20190408,7.4077
20190405,7.33887
20190404,7.3127
20190403,7.27639
20190402,7.28933
20190401,7.2348
20190329,7.19812
20190328,7.12669
20190327,7.14327
20190326,7.06972
20190325,7.02579
20190322,7.28019
20190321,7.19357
20190320,7.24639
20190319,7.30414
20190318,7.24145
20190315,7.21943
20190314,7.25175
20190313,7.21836
20190312,7.21987
20190311,7.10478
20190308,7.09636
20190307,7.16991
20190306,7.30974
20190305,7.35154
20190304,7.41153
20190301,7.34515
20190228,7.36776
20190227,7.35859
20190226,7.40412
20190225,7.4109
20190222,7.3322
20190221,7.36289
20190220,7.33882
20190219,7.31819
20190215,7.22552
20190214,7.18965
20190213,7.16982
20190212,7.09237
20190211,7.02314
20190208,7.01786
20190207,7.06919
20190206,7.09251
20190205,7.08915
20190204,7.0076
20190201,7.00327
20190131,6.95006
20190130,6.895
20190129,6.90267
20190128,6.92729
20190125,6.85726
20190124,6.80538
20190123,6.8149
20190122,6.91121
20190118,6.84299
20190117,6.77616
20190116,6.73244
20190115,6.67837
20190114,6.73519
20190111,6.7188
20190110,6.69086
20190109,6.6511
20190108,6.55923
20190107,6.44895
20190104,6.23226
20190103,6.32836
20190102,6.29308
